w0,w1,w2,w3,a0,a1,a2,a3,b0,b1,b2,b3,direction
224,72,176,728,,,,,1.0,0.0,0.0,0.0,2
232,72,168,728,,,,,1.0,0.0,0.0,0.0,2
240,72,160,728,,,,,1.0,0.0,0.0,0.0,2
248,72,152,728,,,,,1.0,0.0,0.0,0.0,2
256,72,144,728,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3
256,80,144,720,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,88,144,712,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,96,144,704,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,104,144,696,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,112,144,688,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,120,144,680,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,128,144,672,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,136,144,664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,144,144,656,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,152,144,648,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,160,144,640,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,168,144,632,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,176,144,624,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,184,144,616,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,192,144,608,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,200,144,600,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,208,144,592,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,216,144,584,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,224,144,576,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,232,144,568,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,240,144,560,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,248,144,552,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,256,144,544,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,264,144,536,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,272,144,528,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,280,144,520,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,288,144,512,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,296,144,504,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,304,144,496,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,312,144,488,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,320,144,480,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,328,144,472,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,336,144,464,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,344,144,456,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,352,144,448,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,360,144,440,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,368,144,432,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,376,144,424,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,384,144,416,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,392,144,408,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,400,144,400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,408,144,392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,416,144,384,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,424,144,376,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,432,144,368,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,440,144,360,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,448,144,352,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,456,144,344,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,464,144,336,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,472,144,328,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,480,144,320,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,488,144,312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,496,144,304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,504,144,296,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,512,144,288,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,520,144,280,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,528,144,272,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,536,144,264,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,544,144,256,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,552,144,248,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,560,144,240,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,568,144,232,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,576,144,224,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,584,144,216,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,592,144,208,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,600,144,200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,608,144,192,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,616,144,184,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,624,144,176,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,632,144,168,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,640,144,160,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,648,144,152,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,656,144,144,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,664,144,136,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,672,144,128,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,680,144,120,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,688,144,112,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,696,144,104,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,704,144,96,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,712,144,88,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,720,144,80,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,728,144,72,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,736,144,64,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
256,744,144,56,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
256,736,144,64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,728,144,72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,720,144,80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,712,144,88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,704,144,96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,696,144,104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,688,144,112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,680,144,120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,672,144,128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,664,144,136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,656,144,144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,648,144,152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,640,144,160,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,632,144,168,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,624,144,176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,616,144,184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,608,144,192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,600,144,200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,592,144,208,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,584,144,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,576,144,224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,568,144,232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,560,144,240,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,552,144,248,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,544,144,256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,536,144,264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,528,144,272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,520,144,280,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,512,144,288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,504,144,296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,496,144,304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,488,144,312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,480,144,320,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,472,144,328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,464,144,336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,456,144,344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,448,144,352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,440,144,360,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,432,144,368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,424,144,376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,416,144,384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,408,144,392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,400,144,400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,392,144,408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,384,144,416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,376,144,424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,368,144,432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,360,144,440,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,352,144,448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,344,144,456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,336,144,464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,328,144,472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,320,144,480,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,312,144,488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,304,144,496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,296,144,504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,288,144,512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,280,144,520,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,272,144,528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,264,144,536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,256,144,544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,248,144,552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,240,144,560,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
256,232,144,568,,,,,0.0,0.0,0.0,1.0,0
248,232,152,568,,,,,0.0,0.0,1.0,0.0,0
240,232,160,568,,,,,0.0,0.0,1.0,0.0,0
232,232,168,568,,,,,0.0,0.0,1.0,0.0,0
224,232,176,568,,,,,0.0,0.0,1.0,0.0,0
216,232,184,568,,,,,0.0,0.0,1.0,0.0,0
208,232,192,568,,,,,0.0,0.0,1.0,0.0,0
200,232,200,568,,,,,0.0,0.0,1.0,0.0,0
192,232,208,568,,,,,0.0,0.0,1.0,0.0,0
184,232,216,568,,,,,0.0,0.0,1.0,0.0,0
176,232,224,568,,,,,0.0,0.0,1.0,0.0,0
168,232,232,568,,,,,0.0,0.0,1.0,0.0,0
160,232,240,568,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
160,240,240,560,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
160,248,240,552,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
160,256,240,544,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
160,264,240,536,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
160,272,240,528,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
160,280,240,520,,,,,0.0,1.0,0.0,0.0,2
168,280,232,520,,,,,1.0,0.0,0.0,0.0,2
176,280,224,520,,,,,1.0,0.0,0.0,0.0,2
184,280,216,520,,,,,1.0,0.0,0.0,0.0,2
192,280,208,520,,,,,1.0,0.0,0.0,0.0,2
200,280,200,520,,,,,1.0,0.0,0.0,0.0,2
208,280,192,520,,,,,1.0,0.0,0.0,0.0,2
216,280,184,520,,,,,1.0,0.0,0.0,0.0,2
224,280,176,520,,,,,1.0,0.0,0.0,0.0,2
232,280,168,520,,,,,1.0,0.0,0.0,0.0,2
240,280,160,520,,,,,1.0,0.0,0.0,0.0,2
248,280,152,520,,,,,1.0,0.0,0.0,0.0,2
256,280,144,520,,,,,1.0,0.0,0.0,0.0,2
264,280,136,520,,,,,1.0,0.0,0.0,0.0,2
272,280,128,520,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
272,272,128,528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,264,128,536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,256,128,544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,248,128,552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,240,128,560,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,232,128,568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,224,128,576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,216,128,584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,208,128,592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,200,128,600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,192,128,608,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,184,128,616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,176,128,624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,168,128,632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,160,128,640,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,152,128,648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,144,128,656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,136,128,664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,128,128,672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,120,128,680,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,112,128,688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
272,104,128,696,,,,,0.0,0.0,0.0,1.0,0
264,104,136,696,,,,,0.0,0.0,1.0,0.0,0
256,104,144,696,,,,,0.0,0.0,1.0,0.0,0
248,104,152,696,,,,,0.0,0.0,1.0,0.0,0
240,104,160,696,,,,,0.0,0.0,1.0,0.0,0
232,104,168,696,,,,,0.0,0.0,1.0,0.0,0
224,104,176,696,,,,,0.0,0.0,1.0,0.0,0
216,104,184,696,,,,,0.0,0.0,1.0,0.0,0
208,104,192,696,,,,,0.0,0.0,1.0,0.0,0
200,104,200,696,,,,,0.0,0.0,1.0,0.0,0
192,104,208,696,,,,,0.0,0.0,1.0,0.0,0
184,104,216,696,,,,,0.0,0.0,1.0,0.0,0
176,104,224,696,,,,,0.0,0.0,1.0,0.0,0
168,104,232,696,,,,,0.0,0.0,1.0,0.0,0
160,104,240,696,,,,,0.0,0.0,1.0,0.0,0
152,104,248,696,,,,,0.0,0.0,1.0,0.0,0
144,104,256,696,,,,,0.0,0.0,1.0,0.0,0
136,104,264,696,,,,,0.0,0.0,1.0,0.0,0
128,104,272,696,,,,,0.0,0.0,1.0,0.0,0
120,104,280,696,,,,,0.0,0.0,1.0,0.0,0
112,104,288,696,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
112,112,288,688,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
112,120,288,680,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
112,128,288,672,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
